ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,high_price,low_price,transactions,window_start,days_to_expiry,time_remaining_category,implied_volatility,probability_itm,mid_price,fedfunds_rate
O:SMCI221021C00060000,2022-09-21,2022-10-21,SMCI,C,600.0,186,2.7,2.0,2.9,1.9,17,1663732800000000000,30,Monthly,,,2.4,0.02
O:SMCI221021C00065000,2022-09-21,2022-10-21,SMCI,C,650.0,2,2.0,2.0,2.0,2.0,1,1663732800000000000,30,Monthly,,,2.0,0.02
O:SMCI221021C00070000,2022-09-21,2022-10-21,SMCI,C,700.0,9,0.51,0.8,0.8,0.51,5,1663732800000000000,30,Monthly,,,0.655,0.02
O:SMCI221021C00075000,2022-09-21,2022-10-21,SMCI,C,750.0,64,0.35,0.5,0.5,0.35,26,1663732800000000000,30,Monthly,,,0.425,0.02
O:SMCI221021C00055000,2022-09-22,2022-10-21,SMCI,C,550.0,4,3.2,3.0,3.2,3.0,3,1663819200000000000,29,Monthly,,,3.1,0.02
O:SMCI221021C00060000,2022-09-22,2022-10-21,SMCI,C,600.0,1,1.68,1.68,1.68,1.68,1,1663819200000000000,29,Monthly,,,1.68,0.02
O:SMCI221021C00065000,2022-09-22,2022-10-21,SMCI,C,650.0,1,0.7,0.7,0.7,0.7,1,1663819200000000000,29,Monthly,,,0.7,0.02
O:SMCI221021C00070000,2022-09-22,2022-10-21,SMCI,C,700.0,7,0.35,0.48,0.48,0.35,3,1663819200000000000,29,Monthly,,,0.415,0.02
O:SMCI221021C00075000,2022-09-22,2022-10-21,SMCI,C,750.0,1,0.3,0.3,0.3,0.3,1,1663819200000000000,29,Monthly,,,0.3,0.02
O:SMCI221021C00050000,2022-09-23,2022-10-21,SMCI,C,500.0,10,5.5,5.5,5.5,5.5,1,1663905600000000000,28,Monthly,,,5.5,0.02
O:SMCI221021C00060000,2022-09-23,2022-10-21,SMCI,C,600.0,4,1.23,1.65,1.65,1.23,2,1663905600000000000,28,Monthly,,,1.44,0.02
O:SMCI221021C00065000,2022-09-23,2022-10-21,SMCI,C,650.0,2,0.52,0.79,0.79,0.52,2,1663905600000000000,28,Monthly,,,0.655,0.02
O:SMCI221021C00070000,2022-09-23,2022-10-21,SMCI,C,700.0,3,0.42,0.2,0.42,0.2,2,1663905600000000000,28,Monthly,,,0.31,0.02
O:SMCI221021C00085000,2022-09-23,2022-10-21,SMCI,C,850.0,30,0.05,0.08,0.08,0.05,6,1663905600000000000,28,Monthly,,,0.065,0.02
O:SMCI221118C00035000,2022-10-17,2022-11-18,SMCI,C,350.0,22,20.82,20.7,20.82,20.7,2,1665979200000000000,32,Monthly,,,20.759999999999998,0.02
O:SMCI221118C00040000,2022-10-17,2022-11-18,SMCI,C,400.0,11,15.85,16.0,16.0,15.85,3,1665979200000000000,32,Monthly,,,15.925,0.02
O:SMCI221118C00050000,2022-10-17,2022-11-18,SMCI,C,500.0,72,7.7,8.5,8.5,7.7,5,1665979200000000000,32,Monthly,,,8.1,0.02
O:SMCI221118C00055000,2022-10-17,2022-11-18,SMCI,C,550.0,1,4.7,4.7,4.7,4.7,1,1665979200000000000,32,Monthly,,,4.7,0.02
O:SMCI221118C00060000,2022-10-17,2022-11-18,SMCI,C,600.0,71,2.7,2.8,2.85,2.59,9,1665979200000000000,32,Monthly,,,2.7199999999999998,0.02
O:SMCI221118C00065000,2022-10-17,2022-11-18,SMCI,C,650.0,9,1.4,1.6,1.6,1.4,2,1665979200000000000,32,Monthly,,,1.5,0.02
O:SMCI221118C00070000,2022-10-17,2022-11-18,SMCI,C,700.0,8,0.75,0.7,0.75,0.66,5,1665979200000000000,32,Monthly,,,0.7050000000000001,0.02
O:SMCI221118C00075000,2022-10-17,2022-11-18,SMCI,C,750.0,2,0.4,0.45,0.45,0.4,2,1665979200000000000,32,Monthly,,,0.42500000000000004,0.02
O:SMCI221118C00050000,2022-10-18,2022-11-18,SMCI,C,500.0,20,9.4,7.15,9.4,7.15,4,1666065600000000000,31,Monthly,,,8.275,0.02
O:SMCI221118C00055000,2022-10-18,2022-11-18,SMCI,C,550.0,6,4.5,4.5,4.6,4.4,4,1666065600000000000,31,Monthly,,,4.5,0.02
O:SMCI221118C00060000,2022-10-18,2022-11-18,SMCI,C,600.0,17,3.35,2.25,3.4,2.25,6,1666065600000000000,31,Monthly,,,2.825,0.02
O:SMCI221118C00065000,2022-10-18,2022-11-18,SMCI,C,650.0,9,1.7,1.35,1.7,1.24,4,1666065600000000000,31,Monthly,,,1.47,0.02
O:SMCI221118C00070000,2022-10-18,2022-11-18,SMCI,C,700.0,31,1.15,0.55,1.4,0.55,6,1666065600000000000,31,Monthly,,,0.975,0.02
O:SMCI221118C00080000,2022-10-18,2022-11-18,SMCI,C,800.0,1,0.5,0.5,0.5,0.5,1,1666065600000000000,31,Monthly,,,0.5,0.02
O:SMCI221118C00045000,2022-10-19,2022-11-18,SMCI,C,450.0,1,11.7,11.7,11.7,11.7,1,1666152000000000000,30,Monthly,,,11.7,0.02
O:SMCI221118C00060000,2022-10-19,2022-11-18,SMCI,C,600.0,15,2.57,2.45,2.85,2.4,8,1666152000000000000,30,Monthly,,,2.625,0.02
O:SMCI221118C00065000,2022-10-19,2022-11-18,SMCI,C,650.0,10,1.33,1.33,1.33,1.33,1,1666152000000000000,30,Monthly,,,1.33,0.02
O:SMCI221118C00075000,2022-10-19,2022-11-18,SMCI,C,750.0,5,0.27,0.36,0.36,0.27,2,1666152000000000000,30,Monthly,,,0.315,0.02
O:SMCI221118C00080000,2022-10-19,2022-11-18,SMCI,C,800.0,1,0.16,0.16,0.16,0.16,1,1666152000000000000,30,Monthly,,,0.16,0.02
O:SMCI221118C00055000,2022-10-20,2022-11-18,SMCI,C,550.0,15,10.5,9.1,10.92,8.0,10,1666238400000000000,29,Monthly,,,9.46,0.02
O:SMCI221118C00060000,2022-10-20,2022-11-18,SMCI,C,600.0,95,6.9,5.6,7.5,4.9,31,1666238400000000000,29,Monthly,,,6.2,0.02
O:SMCI221118C00065000,2022-10-20,2022-11-18,SMCI,C,650.0,212,3.7,3.5,4.75,3.2,47,1666238400000000000,29,Monthly,,,3.975,0.02
O:SMCI221118C00070000,2022-10-20,2022-11-18,SMCI,C,700.0,839,2.0,1.95,2.95,1.74,92,1666238400000000000,29,Monthly,,,2.345,0.02
O:SMCI221118C00075000,2022-10-20,2022-11-18,SMCI,C,750.0,71,1.28,1.1,1.5,1.1,12,1666238400000000000,29,Monthly,,,1.3,0.02
O:SMCI221118C00080000,2022-10-20,2022-11-18,SMCI,C,800.0,43,0.55,0.6,0.93,0.55,7,1666238400000000000,29,Monthly,,,0.74,0.02
O:SMCI221118C00085000,2022-10-20,2022-11-18,SMCI,C,850.0,2,1.0,0.34,1.0,0.34,2,1666238400000000000,29,Monthly,,,0.67,0.02
O:SMCI221118C00110000,2022-10-20,2022-11-18,SMCI,C,1100.0,281,0.05,0.1,0.19,0.05,39,1666238400000000000,29,Monthly,,,0.12,0.02
O:SMCI221118C00040000,2022-10-21,2022-11-18,SMCI,C,400.0,1,23.0,23.0,23.0,23.0,1,1666324800000000000,28,Monthly,,,23.0,0.02
O:SMCI221118C00050000,2022-10-21,2022-11-18,SMCI,C,500.0,2,14.55,14.55,14.55,14.55,1,1666324800000000000,28,Monthly,,,14.55,0.02
O:SMCI221118C00055000,2022-10-21,2022-11-18,SMCI,C,550.0,7,9.8,10.35,10.5,9.8,3,1666324800000000000,28,Monthly,,,10.15,0.02
O:SMCI221118C00060000,2022-10-21,2022-11-18,SMCI,C,600.0,514,5.92,7.95,8.0,5.3,56,1666324800000000000,28,Monthly,,,6.65,0.02
O:SMCI221118C00065000,2022-10-21,2022-11-18,SMCI,C,650.0,91,3.8,5.0,5.0,2.95,36,1666324800000000000,28,Monthly,,,3.975,0.02
O:SMCI221118C00070000,2022-10-21,2022-11-18,SMCI,C,700.0,563,2.0,3.1,3.1,1.7,69,1666324800000000000,28,Monthly,,,2.4,0.02
O:SMCI221118C00075000,2022-10-21,2022-11-18,SMCI,C,750.0,90,1.0,1.65,1.7,0.9,16,1666324800000000000,28,Monthly,,,1.3,0.02
O:SMCI221118C00080000,2022-10-21,2022-11-18,SMCI,C,800.0,2,0.55,0.75,0.75,0.55,2,1666324800000000000,28,Monthly,,,0.65,0.02
O:SMCI221118C00095000,2022-10-21,2022-11-18,SMCI,C,950.0,2,0.2,0.2,0.2,0.2,1,1666324800000000000,28,Monthly,,,0.2,0.02
O:SMCI221118C00100000,2022-10-21,2022-11-18,SMCI,C,1000.0,1,0.15,0.15,0.15,0.15,1,1666324800000000000,28,Monthly,,,0.15,0.02
O:SMCI221118C00110000,2022-10-21,2022-11-18,SMCI,C,1100.0,9,0.05,0.05,0.05,0.05,1,1666324800000000000,28,Monthly,,,0.05,0.02
O:SMCI221216C00055000,2022-11-14,2022-12-16,SMCI,C,550.0,1,28.52,28.52,28.52,28.52,1,1668402000000000000,32,Monthly,,,28.52,0.02
O:SMCI221216C00060000,2022-11-14,2022-12-16,SMCI,C,600.0,1,23.72,23.72,23.72,23.72,1,1668402000000000000,32,Monthly,,,23.72,0.02
O:SMCI221216C00065000,2022-11-14,2022-12-16,SMCI,C,650.0,1,18.7,18.7,18.7,18.7,1,1668402000000000000,32,Monthly,,,18.7,0.02
O:SMCI221216C00070000,2022-11-14,2022-12-16,SMCI,C,700.0,14,13.59,14.0,14.22,13.27,8,1668402000000000000,32,Monthly,,,13.745000000000001,0.02
O:SMCI221216C00075000,2022-11-14,2022-12-16,SMCI,C,750.0,203,10.58,9.5,11.2,8.8,100,1668402000000000000,32,Monthly,,,10.0,0.02
O:SMCI221216C00080000,2022-11-14,2022-12-16,SMCI,C,800.0,35,7.99,7.5,7.99,6.0,17,1668402000000000000,32,Monthly,,,6.995,0.02
O:SMCI221216C00085000,2022-11-14,2022-12-16,SMCI,C,850.0,23,4.64,4.11,4.9,3.9,6,1668402000000000000,32,Monthly,,,4.4,0.02
O:SMCI221216C00090000,2022-11-14,2022-12-16,SMCI,C,900.0,24,3.0,2.6,3.0,2.25,12,1668402000000000000,32,Monthly,,,2.625,0.02
O:SMCI221216C00095000,2022-11-14,2022-12-16,SMCI,C,950.0,47,1.42,1.7,1.73,1.42,10,1668402000000000000,32,Monthly,,,1.575,0.02
O:SMCI221216C00100000,2022-11-14,2022-12-16,SMCI,C,1000.0,27,0.92,0.94,0.94,0.91,5,1668402000000000000,32,Monthly,,,0.925,0.02
O:SMCI221216C00105000,2022-11-14,2022-12-16,SMCI,C,1050.0,27,0.57,0.59,0.59,0.56,5,1668402000000000000,32,Monthly,,,0.575,0.02
O:SMCI221216C00110000,2022-11-14,2022-12-16,SMCI,C,1100.0,1,0.4,0.4,0.4,0.4,1,1668402000000000000,32,Monthly,,,0.4,0.02
O:SMCI221216C00060000,2022-11-15,2022-12-16,SMCI,C,600.0,3,27.29,27.7,27.7,27.29,2,1668488400000000000,31,Monthly,,,27.494999999999997,0.02
O:SMCI221216C00065000,2022-11-15,2022-12-16,SMCI,C,650.0,3,19.1,25.35,25.35,19.1,3,1668488400000000000,31,Monthly,,,22.225,0.02
O:SMCI221216C00070000,2022-11-15,2022-12-16,SMCI,C,700.0,15,15.6,17.8,20.7,15.4,7,1668488400000000000,31,Monthly,,,18.05,0.02
O:SMCI221216C00075000,2022-11-15,2022-12-16,SMCI,C,750.0,201,11.3,13.3,15.9,11.2,72,1668488400000000000,31,Monthly,,,13.55,0.02
O:SMCI221216C00080000,2022-11-15,2022-12-16,SMCI,C,800.0,44,8.28,10.01,11.7,8.28,22,1668488400000000000,31,Monthly,,,9.989999999999998,0.02
O:SMCI221216C00085000,2022-11-15,2022-12-16,SMCI,C,850.0,64,5.1,6.9,8.55,5.1,30,1668488400000000000,31,Monthly,,,6.825,0.02
O:SMCI221216C00090000,2022-11-15,2022-12-16,SMCI,C,900.0,99,3.6,4.4,5.7,3.1,36,1668488400000000000,31,Monthly,,,4.4,0.02
O:SMCI221216C00095000,2022-11-15,2022-12-16,SMCI,C,950.0,339,2.85,2.8,3.7,2.5,34,1668488400000000000,31,Monthly,,,3.1,0.02
O:SMCI221216C00100000,2022-11-15,2022-12-16,SMCI,C,1000.0,25,1.8,1.72,2.45,1.6,15,1668488400000000000,31,Monthly,,,2.0250000000000004,0.02
O:SMCI221216C00105000,2022-11-15,2022-12-16,SMCI,C,1050.0,55,0.95,1.02,1.51,0.75,13,1668488400000000000,31,Monthly,,,1.13,0.02
O:SMCI221216C00110000,2022-11-15,2022-12-16,SMCI,C,1100.0,6,0.65,0.55,0.8,0.55,4,1668488400000000000,31,Monthly,,,0.675,0.02
O:SMCI221216C00115000,2022-11-15,2022-12-16,SMCI,C,1150.0,11,0.6,0.44,0.6,0.44,3,1668488400000000000,31,Monthly,,,0.52,0.02
O:SMCI221216C00060000,2022-11-16,2022-12-16,SMCI,C,600.0,19,23.3,22.3,23.3,22.3,4,1668574800000000000,30,Monthly,,,22.8,0.02
O:SMCI221216C00065000,2022-11-16,2022-12-16,SMCI,C,650.0,12,19.0,19.0,19.0,19.0,1,1668574800000000000,30,Monthly,,,19.0,0.02
O:SMCI221216C00070000,2022-11-16,2022-12-16,SMCI,C,700.0,22,13.51,13.56,13.56,13.35,3,1668574800000000000,30,Monthly,,,13.455,0.02
O:SMCI221216C00075000,2022-11-16,2022-12-16,SMCI,C,750.0,20,14.1,9.7,14.1,9.5,4,1668574800000000000,30,Monthly,,,11.8,0.02
O:SMCI221216C00080000,2022-11-16,2022-12-16,SMCI,C,800.0,32,10.0,6.72,10.0,6.0,12,1668574800000000000,30,Monthly,,,8.0,0.02
O:SMCI221216C00085000,2022-11-16,2022-12-16,SMCI,C,850.0,103,6.0,4.02,6.0,3.9,35,1668574800000000000,30,Monthly,,,4.95,0.02
O:SMCI221216C00090000,2022-11-16,2022-12-16,SMCI,C,900.0,312,4.3,2.5,4.3,2.28,76,1668574800000000000,30,Monthly,,,3.29,0.02
O:SMCI221216C00095000,2022-11-16,2022-12-16,SMCI,C,950.0,108,2.75,1.55,3.1,1.55,18,1668574800000000000,30,Monthly,,,2.325,0.02
O:SMCI221216C00100000,2022-11-16,2022-12-16,SMCI,C,1000.0,37,1.75,0.85,1.75,0.85,14,1668574800000000000,30,Monthly,,,1.3,0.02
O:SMCI221216C00105000,2022-11-16,2022-12-16,SMCI,C,1050.0,43,0.53,0.52,0.53,0.45,7,1668574800000000000,30,Monthly,,,0.49,0.02
O:SMCI221216C00065000,2022-11-17,2022-12-16,SMCI,C,650.0,1,20.66,20.66,20.66,20.66,1,1668661200000000000,29,Monthly,,,20.66,0.02
O:SMCI221216C00070000,2022-11-17,2022-12-16,SMCI,C,700.0,4,16.0,18.44,18.44,16.0,4,1668661200000000000,29,Monthly,,,17.22,0.02
O:SMCI221216C00075000,2022-11-17,2022-12-16,SMCI,C,750.0,24,11.7,13.6,13.6,11.7,7,1668661200000000000,29,Monthly,,,12.649999999999999,0.02
O:SMCI221216C00080000,2022-11-17,2022-12-16,SMCI,C,800.0,23,8.3,10.0,10.0,7.75,8,1668661200000000000,29,Monthly,,,8.875,0.02
O:SMCI221216C00085000,2022-11-17,2022-12-16,SMCI,C,850.0,29,4.4,6.6,7.11,4.4,14,1668661200000000000,29,Monthly,,,5.755000000000001,0.02
O:SMCI221216C00090000,2022-11-17,2022-12-16,SMCI,C,900.0,113,3.2,4.2,4.45,3.15,22,1668661200000000000,29,Monthly,,,3.8,0.02
O:SMCI221216C00095000,2022-11-17,2022-12-16,SMCI,C,950.0,49,2.3,2.45,2.7,1.8,13,1668661200000000000,29,Monthly,,,2.25,0.02
O:SMCI221216C00100000,2022-11-17,2022-12-16,SMCI,C,1000.0,21,1.05,1.5,1.5,1.05,9,1668661200000000000,29,Monthly,,,1.275,0.02
O:SMCI221216C00105000,2022-11-17,2022-12-16,SMCI,C,1050.0,3,0.82,0.82,0.82,0.82,1,1668661200000000000,29,Monthly,,,0.82,0.02
O:SMCI221216C00065000,2022-11-18,2022-12-16,SMCI,C,650.0,1,21.3,21.3,21.3,21.3,1,1668747600000000000,28,Monthly,,,21.3,0.02
O:SMCI221216C00075000,2022-11-18,2022-12-16,SMCI,C,750.0,10,14.4,13.1,14.4,13.1,2,1668747600000000000,28,Monthly,,,13.75,0.02
O:SMCI221216C00080000,2022-11-18,2022-12-16,SMCI,C,800.0,9,10.12,9.1,10.12,8.6,5,1668747600000000000,28,Monthly,,,9.36,0.02
O:SMCI221216C00085000,2022-11-18,2022-12-16,SMCI,C,850.0,19,6.9,6.34,7.1,5.2,14,1668747600000000000,28,Monthly,,,6.15,0.02
O:SMCI221216C00090000,2022-11-18,2022-12-16,SMCI,C,900.0,65,4.2,3.7,4.7,3.09,42,1668747600000000000,28,Monthly,,,3.895,0.02
O:SMCI221216C00095000,2022-11-18,2022-12-16,SMCI,C,950.0,63,2.88,2.05,2.9,1.9,17,1668747600000000000,28,Monthly,,,2.4,0.02
O:SMCI221216C00100000,2022-11-18,2022-12-16,SMCI,C,1000.0,5,1.35,1.18,1.35,1.17,5,1668747600000000000,28,Monthly,,,1.26,0.02
O:SMCI221216C00105000,2022-11-18,2022-12-16,SMCI,C,1050.0,5,0.8,0.6,0.8,0.52,5,1668747600000000000,28,Monthly,,,0.66,0.02
O:SMCI221216C00115000,2022-11-18,2022-12-16,SMCI,C,1150.0,3,0.2,0.2,0.2,0.2,1,1668747600000000000,28,Monthly,,,0.2,0.02
O:SMCI230120C00065000,2022-12-19,2023-01-20,SMCI,C,650.0,6,15.14,14.29,15.14,14.29,4,1671426000000000000,32,Monthly,,,14.715,0.02
O:SMCI230120C00070000,2022-12-19,2023-01-20,SMCI,C,700.0,7,10.56,10.8,10.8,10.49,4,1671426000000000000,32,Monthly,,,10.645,0.02
O:SMCI230120C00075000,2022-12-19,2023-01-20,SMCI,C,750.0,46,9.3,7.55,9.55,7.2,16,1671426000000000000,32,Monthly,,,8.375,0.02
O:SMCI230120C00080000,2022-12-19,2023-01-20,SMCI,C,800.0,164,5.8,5.0,5.9,4.9,29,1671426000000000000,32,Monthly,,,5.4,0.02
O:SMCI230120C00085000,2022-12-19,2023-01-20,SMCI,C,850.0,226,3.0,3.05,3.8,2.9,65,1671426000000000000,32,Monthly,,,3.3499999999999996,0.02
O:SMCI230120C00090000,2022-12-19,2023-01-20,SMCI,C,900.0,67,2.15,1.78,2.3,1.75,21,1671426000000000000,32,Monthly,,,2.025,0.02
O:SMCI230120C00095000,2022-12-19,2023-01-20,SMCI,C,950.0,60,1.43,1.01,1.45,0.93,25,1671426000000000000,32,Monthly,,,1.19,0.02
O:SMCI230120C00100000,2022-12-19,2023-01-20,SMCI,C,1000.0,26,0.52,0.55,0.85,0.52,19,1671426000000000000,32,Monthly,,,0.685,0.02
O:SMCI230120C00105000,2022-12-19,2023-01-20,SMCI,C,1050.0,16,0.39,0.35,0.5,0.33,5,1671426000000000000,32,Monthly,,,0.41500000000000004,0.02
O:SMCI230120C00110000,2022-12-19,2023-01-20,SMCI,C,1100.0,4,0.2,0.17,0.2,0.17,2,1671426000000000000,32,Monthly,,,0.185,0.02
O:SMCI230120C00070000,2022-12-20,2023-01-20,SMCI,C,700.0,1,16.0,16.0,16.0,16.0,1,1671512400000000000,31,Monthly,,,16.0,0.02
O:SMCI230120C00075000,2022-12-20,2023-01-20,SMCI,C,750.0,18,11.3,11.1,12.65,10.9,11,1671512400000000000,31,Monthly,,,11.775,0.02
O:SMCI230120C00080000,2022-12-20,2023-01-20,SMCI,C,800.0,69,8.0,7.1,9.2,7.1,23,1671512400000000000,31,Monthly,,,8.149999999999999,0.02
O:SMCI230120C00085000,2022-12-20,2023-01-20,SMCI,C,850.0,3638,5.0,4.4,6.4,4.2,752,1671512400000000000,31,Monthly,,,5.300000000000001,0.02
O:SMCI230120C00090000,2022-12-20,2023-01-20,SMCI,C,900.0,118,3.2,2.6,4.14,2.6,58,1671512400000000000,31,Monthly,,,3.37,0.02
O:SMCI230120C00095000,2022-12-20,2023-01-20,SMCI,C,950.0,195,1.85,1.42,2.6,1.36,53,1671512400000000000,31,Monthly,,,1.98,0.02
O:SMCI230120C00100000,2022-12-20,2023-01-20,SMCI,C,1000.0,800,1.05,0.65,1.5,0.65,128,1671512400000000000,31,Monthly,,,1.075,0.02
O:SMCI230120C00105000,2022-12-20,2023-01-20,SMCI,C,1050.0,13,0.7,0.35,0.81,0.35,12,1671512400000000000,31,Monthly,,,0.5800000000000001,0.02
O:SMCI230120C00110000,2022-12-20,2023-01-20,SMCI,C,1100.0,11,0.2,0.2,0.44,0.12,11,1671512400000000000,31,Monthly,,,0.28,0.02
O:SMCI230120C00120000,2022-12-20,2023-01-20,SMCI,C,1200.0,1,0.01,0.01,0.01,0.01,1,1671512400000000000,31,Monthly,,,0.01,0.02
O:SMCI230120C00135000,2022-12-20,2023-01-20,SMCI,C,1350.0,1,0.1,0.1,0.1,0.1,1,1671512400000000000,31,Monthly,,,0.1,0.02
O:SMCI230120C00070000,2022-12-21,2023-01-20,SMCI,C,700.0,9,15.45,15.45,15.45,15.45,1,1671598800000000000,30,Monthly,,,15.45,0.02
O:SMCI230120C00075000,2022-12-21,2023-01-20,SMCI,C,750.0,5,10.4,11.51,11.51,10.3,3,1671598800000000000,30,Monthly,,,10.905000000000001,0.02
O:SMCI230120C00080000,2022-12-21,2023-01-20,SMCI,C,800.0,17,7.3,7.5,8.32,7.3,6,1671598800000000000,30,Monthly,,,7.8100000000000005,0.02
O:SMCI230120C00085000,2022-12-21,2023-01-20,SMCI,C,850.0,178,4.5,4.9,5.42,4.4,63,1671598800000000000,30,Monthly,,,4.91,0.02
O:SMCI230120C00090000,2022-12-21,2023-01-20,SMCI,C,900.0,163,2.7,2.6,3.2,2.41,52,1671598800000000000,30,Monthly,,,2.805,0.02
O:SMCI230120C00095000,2022-12-21,2023-01-20,SMCI,C,950.0,112,1.4,1.5,1.75,1.4,31,1671598800000000000,30,Monthly,,,1.575,0.02
O:SMCI230120C00100000,2022-12-21,2023-01-20,SMCI,C,1000.0,14,0.75,0.75,0.8,0.7,10,1671598800000000000,30,Monthly,,,0.75,0.02
O:SMCI230120C00105000,2022-12-21,2023-01-20,SMCI,C,1050.0,7,0.37,0.35,0.4,0.35,7,1671598800000000000,30,Monthly,,,0.375,0.02
O:SMCI230120C00135000,2022-12-21,2023-01-20,SMCI,C,1350.0,4,0.05,0.1,0.1,0.05,3,1671598800000000000,30,Monthly,,,0.07500000000000001,0.02
O:SMCI230120C00075000,2022-12-22,2023-01-20,SMCI,C,750.0,1,8.01,8.01,8.01,8.01,1,1671685200000000000,29,Monthly,,,8.01,0.02
O:SMCI230120C00080000,2022-12-22,2023-01-20,SMCI,C,800.0,30,6.3,6.0,6.3,4.84,7,1671685200000000000,29,Monthly,,,5.57,0.02
O:SMCI230120C00085000,2022-12-22,2023-01-20,SMCI,C,850.0,93,3.99,2.75,3.99,2.73,22,1671685200000000000,29,Monthly,,,3.3600000000000003,0.02
O:SMCI230120C00090000,2022-12-22,2023-01-20,SMCI,C,900.0,231,2.3,2.0,2.3,1.5,36,1671685200000000000,29,Monthly,,,1.9,0.02
O:SMCI230120C00095000,2022-12-22,2023-01-20,SMCI,C,950.0,11,1.05,0.93,1.05,0.82,6,1671685200000000000,29,Monthly,,,0.935,0.02
O:SMCI230120C00100000,2022-12-22,2023-01-20,SMCI,C,1000.0,9,0.5,0.4,0.5,0.36,8,1671685200000000000,29,Monthly,,,0.43,0.02
O:SMCI230120C00105000,2022-12-22,2023-01-20,SMCI,C,1050.0,2,0.33,0.25,0.33,0.25,2,1671685200000000000,29,Monthly,,,0.29000000000000004,0.02
O:SMCI230120C00075000,2022-12-23,2023-01-20,SMCI,C,750.0,2,9.04,9.04,9.04,9.04,1,1671771600000000000,28,Monthly,,,9.04,0.02
O:SMCI230120C00080000,2022-12-23,2023-01-20,SMCI,C,800.0,26,5.7,5.3,6.0,5.14,11,1671771600000000000,28,Monthly,,,5.57,0.02
O:SMCI230120C00085000,2022-12-23,2023-01-20,SMCI,C,850.0,39,3.2,3.33,3.6,3.0,18,1671771600000000000,28,Monthly,,,3.3,0.02
O:SMCI230120C00090000,2022-12-23,2023-01-20,SMCI,C,900.0,178,1.91,1.95,1.95,1.55,10,1671771600000000000,28,Monthly,,,1.75,0.02
O:SMCI230120C00095000,2022-12-23,2023-01-20,SMCI,C,950.0,8,0.82,1.0,1.0,0.8,4,1671771600000000000,28,Monthly,,,0.9,0.02
O:SMCI230120C00100000,2022-12-23,2023-01-20,SMCI,C,1000.0,4,0.4,0.38,0.43,0.38,3,1671771600000000000,28,Monthly,,,0.405,0.02
O:SMCI230120C00105000,2022-12-23,2023-01-20,SMCI,C,1050.0,4,0.25,0.16,0.25,0.16,2,1671771600000000000,28,Monthly,,,0.20500000000000002,0.02
