ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:LQD220506C00116000,2022-05-02,2022-05-06,LQD,C,116.0,1,0.02,0.02,3.65,NO,0.02,0.02,0.02,0.02,0.02,0.02,1,1651464000000000000,4,111.69,111.68,111.92,111.3,111.92,110.81,111.52,111.52,0.02,0.18,0.03,0.02,0.02
O:LQD220506C00118000,2022-05-02,2022-05-06,LQD,C,118.0,1,0.03,0.03,5.43,NO,0.03,0.03,0.03,0.03,0.03,0.03,1,1651464000000000000,4,111.69,111.68,111.92,111.3,111.92,110.81,111.52,111.52,0.02,0.26,0.02,0.03,0.03
O:LQD220513C00110000,2022-05-09,2022-05-13,LQD,C,110.0,398,0.29,0.31,-1.18,YES,0.29,0.26,0.26,0.24,0.31,0.26,57,1652068800000000000,4,110.42,111.2,111.32,110.18,111.32,111.65,112.16,112.16,0.02,,,0.29,0.28
O:LQD220513C00111000,2022-05-09,2022-05-13,LQD,C,111.0,209,0.16,0.22,-0.28,YES,0.19,0.17,0.16,0.14,0.22,0.16,22,1652068800000000000,4,110.42,111.2,111.32,110.18,111.32,111.65,112.16,112.16,0.02,,,0.19,0.2
O:LQD220513C00112000,2022-05-09,2022-05-13,LQD,C,112.0,18,0.07,0.08,0.62,NO,0.08,0.07,0.07,0.06,0.08,0.07,3,1652068800000000000,4,110.42,111.2,111.32,110.18,111.32,111.65,112.16,112.16,0.02,0.06,0.19,0.08,0.07
O:LQD220513C00113000,2022-05-09,2022-05-13,LQD,C,113.0,628,0.05,0.06,1.51,NO,0.05,0.05,0.04,0.04,0.06,0.04,103,1652068800000000000,4,110.42,111.2,111.32,110.18,111.32,111.65,112.16,112.16,0.02,0.11,0.09,0.05,0.05
O:LQD220513C00114000,2022-05-09,2022-05-13,LQD,C,114.0,13,0.02,0.02,2.41,NO,0.02,0.02,0.02,0.01,0.03,0.02,4,1652068800000000000,4,110.42,111.2,111.32,110.18,111.32,111.65,112.16,112.16,0.02,0.13,0.04,0.02,0.03
O:LQD220513C00120000,2022-05-09,2022-05-13,LQD,C,120.0,20,0.01,0.01,7.8,NO,0.01,0.01,0.01,0.01,0.01,0.01,2,1652068800000000000,4,110.42,111.2,111.32,110.18,111.32,111.65,112.16,112.16,0.02,0.31,0.01,0.01,0.01
O:LQDA220520C00007500,2022-05-16,2022-05-20,LQDA,C,7.5,2,0.01,0.01,-93.32,YES,0.01,0.01,0.01,0.01,0.01,0.01,2,1652673600000000000,4,111.85,111.8,112.31,111.74,112.31,112.42,112.46,112.46,0.02,,,0.01,0.01
O:LQD220520C00110000,2022-05-16,2022-05-20,LQD,C,110.0,3,0.54,0.54,-2.06,YES,0.54,0.48,0.54,0.48,0.54,0.54,2,1652673600000000000,4,111.85,111.8,112.31,111.74,112.31,112.42,112.46,112.46,0.02,,,0.54,0.48
O:LQD220520C00112000,2022-05-16,2022-05-20,LQD,C,112.0,356,0.18,0.13,-0.28,YES,0.16,0.14,0.12,0.11,0.2,0.12,66,1652673600000000000,4,111.85,111.8,112.31,111.74,112.31,112.42,112.46,112.46,0.02,,,0.16,0.18
O:LQD220520C00113000,2022-05-16,2022-05-20,LQD,C,113.0,878,0.08,0.04,0.61,NO,0.06,0.06,0.04,0.04,0.09,0.04,86,1652673600000000000,4,111.85,111.8,112.31,111.74,112.31,112.42,112.46,112.46,0.02,0.06,0.17,0.06,0.08
O:LQD220520C00114000,2022-05-16,2022-05-20,LQD,C,114.0,14,0.03,0.02,1.5,NO,0.03,0.02,0.02,0.02,0.03,0.02,5,1652673600000000000,4,111.85,111.8,112.31,111.74,112.31,112.42,112.46,112.46,0.02,0.09,0.06,0.03,0.03
O:LQD220520C00114500,2022-05-16,2022-05-20,LQD,C,114.5,501,0.02,0.01,1.95,NO,0.02,0.02,0.01,0.01,0.02,0.01,49,1652673600000000000,4,111.85,111.8,112.31,111.74,112.31,112.42,112.46,112.46,0.02,0.1,0.04,0.02,0.02
O:LQD220520C00115000,2022-05-16,2022-05-20,LQD,C,115.0,1,0.03,0.03,2.4,NO,0.03,0.02,0.03,0.02,0.03,0.03,1,1652673600000000000,4,111.85,111.8,112.31,111.74,112.31,112.42,112.46,112.46,0.02,0.13,0.04,0.03,0.03
O:LQD220527C00112000,2022-05-23,2022-05-27,LQD,C,112.0,134,0.15,0.12,-0.45,YES,0.14,0.12,0.12,0.11,0.15,0.12,23,1653278400000000000,4,112.07,112.02,112.51,111.78,112.51,115.29,115.66,115.66,0.02,,,0.14,0.13
O:LQD220527C00113000,2022-05-23,2022-05-27,LQD,C,113.0,2,0.05,0.05,0.44,NO,0.05,0.04,0.05,0.04,0.05,0.05,1,1653278400000000000,4,112.07,112.02,112.51,111.78,112.51,115.29,115.66,115.66,0.02,0.04,0.18,0.05,0.04
O:LQD220527C00114000,2022-05-23,2022-05-27,LQD,C,114.0,152,0.01,0.02,1.32,NO,0.02,0.01,0.01,0.01,0.02,0.01,16,1653278400000000000,4,112.07,112.02,112.51,111.78,112.51,115.29,115.66,115.66,0.02,0.07,0.04,0.02,0.02
O:LQD220603C00114500,2022-05-31,2022-06-03,LQD,C,114.5,3666,0.07,0.1,-0.14,YES,0.08,0.07,0.06,0.05,0.11,0.06,30,1653969600000000000,3,114.26,114.44,114.66,113.71,114.66,113.19,113.2,113.2,0.02,,,0.08,0.1
O:LQD220603C00115000,2022-05-31,2022-06-03,LQD,C,115.0,10,0.06,0.06,0.3,NO,0.06,0.05,0.06,0.05,0.06,0.06,1,1653969600000000000,3,114.26,114.44,114.66,113.71,114.66,113.19,113.2,113.2,0.02,0.04,0.23,0.06,0.05
O:LQD220603C00115500,2022-05-31,2022-06-03,LQD,C,115.5,3,0.03,0.03,0.73,NO,0.03,0.03,0.02,0.02,0.03,0.02,3,1653969600000000000,3,114.26,114.44,114.66,113.71,114.66,113.19,113.2,113.2,0.02,0.06,0.1,0.03,0.03
O:LQD220603C00116000,2022-05-31,2022-06-03,LQD,C,116.0,3501,0.01,0.02,1.17,NO,0.02,0.01,0.01,0.01,0.02,0.01,2,1653969600000000000,3,114.26,114.44,114.66,113.71,114.66,113.19,113.2,113.2,0.02,0.08,0.05,0.02,0.02
O:LQD220610C00112500,2022-06-06,2022-06-10,LQD,C,112.5,22,0.15,0.14,-0.61,YES,0.15,0.13,0.14,0.12,0.16,0.14,4,1654488000000000000,4,113.11,112.39,113.19,112.31,113.19,110.52,111.14,111.14,0.02,,,0.15,0.14
O:LQD220610C00113000,2022-06-06,2022-06-10,LQD,C,113.0,543,0.12,0.1,-0.17,YES,0.1,0.09,0.09,0.08,0.12,0.09,80,1654488000000000000,4,113.11,112.39,113.19,112.31,113.19,110.52,111.14,111.14,0.02,,,0.1,0.11
O:LQD220610C00113500,2022-06-06,2022-06-10,LQD,C,113.5,5250,0.07,0.06,0.27,NO,0.06,0.06,0.06,0.06,0.07,0.06,5,1654488000000000000,4,113.11,112.39,113.19,112.31,113.19,110.52,111.14,111.14,0.02,0.04,0.25,0.06,0.06
O:LQD220610C00114000,2022-06-06,2022-06-10,LQD,C,114.0,750,0.05,0.04,0.72,NO,0.05,0.04,0.04,0.04,0.05,0.04,6,1654488000000000000,4,113.11,112.39,113.19,112.31,113.19,110.52,111.14,111.14,0.02,0.06,0.13,0.05,0.04
O:LQD220610C00114500,2022-06-06,2022-06-10,LQD,C,114.5,5002,0.02,0.02,1.16,NO,0.02,0.02,0.02,0.01,0.02,0.02,3,1654488000000000000,4,113.11,112.39,113.19,112.31,113.19,110.52,111.14,111.14,0.02,0.07,0.05,0.02,0.02
O:LQD220610C00115000,2022-06-06,2022-06-10,LQD,C,115.0,50,0.02,0.01,1.6,NO,0.01,0.01,0.01,0.01,0.02,0.01,19,1654488000000000000,4,113.11,112.39,113.19,112.31,113.19,110.52,111.14,111.14,0.02,0.08,0.03,0.01,0.02
O:LQD220617C00108500,2022-06-13,2022-06-17,LQD,C,108.5,42,0.18,0.17,-0.32,YES,0.16,0.15,0.16,0.14,0.18,0.16,20,1655092800000000000,4,108.37,107.97,108.85,107.1,108.85,109.43,109.71,109.71,0.02,,,0.16,0.17
O:LQD220617C00109000,2022-06-13,2022-06-17,LQD,C,109.0,855,0.17,0.12,0.14,NO,0.13,0.12,0.08,0.08,0.17,0.08,126,1655092800000000000,4,108.37,107.97,108.85,107.1,108.85,109.43,109.71,109.71,0.02,0.04,0.39,0.13,0.16
O:LQD220617C00110000,2022-06-13,2022-06-17,LQD,C,110.0,1,0.06,0.06,1.06,NO,0.06,0.06,0.06,0.06,0.06,0.06,1,1655092800000000000,4,108.37,107.97,108.85,107.1,108.85,109.43,109.71,109.71,0.02,0.09,0.13,0.06,0.06
O:LQD220617C00111000,2022-06-13,2022-06-17,LQD,C,111.0,12,0.02,0.04,1.98,NO,0.03,0.03,0.02,0.02,0.04,0.02,3,1655092800000000000,4,108.37,107.97,108.85,107.1,108.85,109.43,109.71,109.71,0.02,0.11,0.05,0.03,0.04
O:LQD220617C00114500,2022-06-13,2022-06-17,LQD,C,114.5,5,0.02,0.02,5.19,NO,0.02,0.02,0.02,0.02,0.02,0.02,1,1655092800000000000,4,108.37,107.97,108.85,107.1,108.85,109.43,109.71,109.71,0.02,0.23,0.02,0.02,0.02
O:LQD220617C00115000,2022-06-13,2022-06-17,LQD,C,115.0,10,0.01,0.01,5.65,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1655092800000000000,4,108.37,107.97,108.85,107.1,108.85,109.43,109.71,109.71,0.02,0.24,0.01,0.01,0.01
O:LQD220624C00108000,2022-06-21,2022-06-24,LQD,C,108.0,500,0.28,0.28,-1.3,YES,0.28,0.25,0.28,0.25,0.28,0.28,1,1655784000000000000,3,108.94,108.33,109.42,108.21,109.42,110.09,110.67,110.67,0.02,,,0.28,0.26
O:LQD220624C00108500,2022-06-21,2022-06-24,LQD,C,108.5,43,0.17,0.16,-0.84,YES,0.16,0.15,0.16,0.14,0.17,0.16,14,1655784000000000000,3,108.94,108.33,109.42,108.21,109.42,110.09,110.67,110.67,0.02,,,0.16,0.16
O:LQD220624C00109000,2022-06-21,2022-06-24,LQD,C,109.0,71,0.1,0.1,-0.38,YES,0.1,0.09,0.1,0.09,0.1,0.1,15,1655784000000000000,3,108.94,108.33,109.42,108.21,109.42,110.09,110.67,110.67,0.02,,,0.1,0.09
O:LQD220624C00109500,2022-06-21,2022-06-24,LQD,C,109.5,419,0.14,0.06,0.07,NO,0.11,0.1,0.06,0.05,0.16,0.06,43,1655784000000000000,3,108.94,108.33,109.42,108.21,109.42,110.09,110.67,110.67,0.02,0.03,0.43,0.11,0.15
O:LQD220624C00110000,2022-06-21,2022-06-24,LQD,C,110.0,98,0.06,0.04,0.53,NO,0.05,0.04,0.04,0.03,0.06,0.04,25,1655784000000000000,3,108.94,108.33,109.42,108.21,109.42,110.09,110.67,110.67,0.02,0.06,0.16,0.05,0.05
O:LQD220624C00110500,2022-06-21,2022-06-24,LQD,C,110.5,4000,0.02,0.02,0.99,NO,0.02,0.02,0.02,0.02,0.02,0.02,21,1655784000000000000,3,108.94,108.33,109.42,108.21,109.42,110.09,110.67,110.67,0.02,0.07,0.07,0.02,0.02
O:LQD220624C00112000,2022-06-21,2022-06-24,LQD,C,112.0,87,0.01,0.01,2.36,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1655784000000000000,3,108.94,108.33,109.42,108.21,109.42,110.09,110.67,110.67,0.02,0.13,0.02,0.01,0.01
O:LQD220701C00096000,2022-06-27,2022-07-01,LQD,C,96.0,2,3.34,3.34,-12.5,YES,3.34,3.04,3.34,3.04,3.34,3.34,2,1656302400000000000,4,109.48,109.08,109.71,109.02,109.71,111.12,111.46,111.46,0.02,,,3.34,3.04
O:LQD220701C00109000,2022-06-27,2022-07-01,LQD,C,109.0,3,0.16,0.16,-0.65,YES,0.16,0.15,0.16,0.15,0.16,0.16,2,1656302400000000000,4,109.48,109.08,109.71,109.02,109.71,111.12,111.46,111.46,0.02,,,0.16,0.15
O:LQD220701C00109500,2022-06-27,2022-07-01,LQD,C,109.5,1,0.11,0.11,-0.19,YES,0.11,0.1,0.11,0.1,0.11,0.11,1,1656302400000000000,4,109.48,109.08,109.71,109.02,109.71,111.12,111.46,111.46,0.02,,,0.11,0.1
O:LQD220701C00110000,2022-06-27,2022-07-01,LQD,C,110.0,9,0.1,0.06,0.26,NO,0.08,0.08,0.06,0.06,0.1,0.06,2,1656302400000000000,4,109.48,109.08,109.71,109.02,109.71,111.12,111.46,111.46,0.02,0.04,0.28,0.08,0.09
O:LQD220701C00110500,2022-06-27,2022-07-01,LQD,C,110.5,171,0.08,0.04,0.72,NO,0.06,0.06,0.04,0.04,0.08,0.04,49,1656302400000000000,4,109.48,109.08,109.71,109.02,109.71,111.12,111.46,111.46,0.02,0.07,0.15,0.06,0.07
O:LQD220701C00111000,2022-06-27,2022-07-01,LQD,C,111.0,98,0.04,0.02,1.18,NO,0.03,0.03,0.02,0.02,0.04,0.02,4,1656302400000000000,4,109.48,109.08,109.71,109.02,109.71,111.12,111.46,111.46,0.02,0.08,0.08,0.03,0.04
O:LQD220701C00112000,2022-06-27,2022-07-01,LQD,C,112.0,1,0.0,0.0,2.09,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1656302400000000000,4,109.48,109.08,109.71,109.02,109.71,111.12,111.46,111.46,0.02,0.09,0.01,0.0,0.0
O:LQD220701C00112500,2022-06-27,2022-07-01,LQD,C,112.5,4,0.01,0.01,2.54,NO,0.01,0.01,0.01,0.01,0.01,0.01,1,1656302400000000000,4,109.48,109.08,109.71,109.02,109.71,111.12,111.46,111.46,0.02,0.11,0.02,0.01,0.01
O:LQD220708C00110000,2022-07-05,2022-07-08,LQD,C,110.0,1,0.37,0.37,-1.17,YES,0.37,0.33,0.37,0.33,0.37,0.37,1,1656993600000000000,3,111.2,111.09,111.3,110.84,111.3,110.35,110.41,110.41,0.02,,,0.37,0.33
O:LQD220708C00111000,2022-07-05,2022-07-08,LQD,C,111.0,9,0.2,0.19,-0.27,YES,0.2,0.18,0.19,0.17,0.2,0.19,7,1656993600000000000,3,111.2,111.09,111.3,110.84,111.3,110.35,110.41,110.41,0.02,,,0.2,0.18
O:LQD220708C00111500,2022-07-05,2022-07-08,LQD,C,111.5,18,0.11,0.13,0.18,NO,0.12,0.11,0.11,0.1,0.13,0.11,5,1656993600000000000,3,111.2,111.09,111.3,110.84,111.3,110.35,110.41,110.41,0.02,0.05,0.36,0.12,0.12
O:LQD220708C00112000,2022-07-05,2022-07-08,LQD,C,112.0,6,0.08,0.08,0.63,NO,0.08,0.07,0.08,0.07,0.08,0.08,1,1656993600000000000,3,111.2,111.09,111.3,110.84,111.3,110.35,110.41,110.41,0.02,0.07,0.18,0.08,0.07
O:LQD220708C00113000,2022-07-05,2022-07-08,LQD,C,113.0,1,0.03,0.03,1.53,NO,0.03,0.03,0.03,0.03,0.03,0.03,1,1656993600000000000,3,111.2,111.09,111.3,110.84,111.3,110.35,110.41,110.41,0.02,0.11,0.07,0.03,0.03
O:LQDT220715C00015000,2022-07-11,2022-07-15,LQDT,C,15.0,136,0.16,0.16,-86.51,YES,0.16,0.15,0.16,0.15,0.16,0.16,1,1657512000000000000,4,110.82,110.66,111.16,110.5,111.16,111.83,112.05,112.05,0.02,,,0.16,0.14
O:LQD220715C00108000,2022-07-11,2022-07-15,LQD,C,108.0,45,0.78,0.78,-2.84,YES,0.78,0.7,0.78,0.7,0.78,0.78,6,1657512000000000000,4,110.82,110.66,111.16,110.5,111.16,111.83,112.05,112.05,0.02,,,0.78,0.7
O:LQD220715C00109000,2022-07-11,2022-07-15,LQD,C,109.0,1,0.55,0.55,-1.94,YES,0.55,0.49,0.55,0.49,0.55,0.55,1,1657512000000000000,4,110.82,110.66,111.16,110.5,111.16,111.83,112.05,112.05,0.02,,,0.55,0.49
O:LQD220715C00110000,2022-07-11,2022-07-15,LQD,C,110.0,2,0.34,0.3,-1.04,YES,0.32,0.29,0.3,0.27,0.34,0.3,2,1657512000000000000,4,110.82,110.66,111.16,110.5,111.16,111.83,112.05,112.05,0.02,,,0.32,0.31
O:LQD220715C00111000,2022-07-11,2022-07-15,LQD,C,111.0,25,0.18,0.15,-0.14,YES,0.16,0.15,0.15,0.13,0.18,0.15,6,1657512000000000000,4,110.82,110.66,111.16,110.5,111.16,111.83,112.05,112.05,0.02,,,0.16,0.16
O:LQD220715C00111500,2022-07-11,2022-07-15,LQD,C,111.5,140,0.12,0.12,0.31,NO,0.12,0.11,0.12,0.1,0.13,0.12,14,1657512000000000000,4,110.82,110.66,111.16,110.5,111.16,111.83,112.05,112.05,0.02,0.05,0.31,0.12,0.12
O:LQD220715C00112000,2022-07-11,2022-07-15,LQD,C,112.0,5989,0.06,0.05,0.76,NO,0.07,0.06,0.05,0.04,0.08,0.05,82,1657512000000000000,4,110.82,110.66,111.16,110.5,111.16,111.83,112.05,112.05,0.02,0.07,0.16,0.07,0.07
O:LQD220715C00113000,2022-07-11,2022-07-15,LQD,C,113.0,2,0.02,0.02,1.66,NO,0.02,0.02,0.02,0.02,0.02,0.02,2,1657512000000000000,4,110.82,110.66,111.16,110.5,111.16,111.83,112.05,112.05,0.02,0.09,0.05,0.02,0.02
O:LQD220722C00111500,2022-07-18,2022-07-22,LQD,C,111.5,21,0.18,0.1,-0.15,YES,0.14,0.13,0.1,0.09,0.18,0.1,4,1658116800000000000,4,111.66,111.05,111.67,110.97,111.67,113.63,114.24,114.24,0.02,,,0.14,0.16
O:LQD220722C00112000,2022-07-18,2022-07-22,LQD,C,112.0,19,0.12,0.1,0.3,NO,0.11,0.1,0.1,0.09,0.12,0.1,2,1658116800000000000,4,111.66,111.05,111.67,110.97,111.67,113.63,114.24,114.24,0.02,0.05,0.29,0.11,0.11
O:LQD220722C00112500,2022-07-18,2022-07-22,LQD,C,112.5,2,0.05,0.05,0.74,NO,0.05,0.04,0.05,0.04,0.05,0.05,2,1658116800000000000,4,111.66,111.05,111.67,110.97,111.67,113.63,114.24,114.24,0.02,0.06,0.13,0.05,0.04
O:LQD220722C00114000,2022-07-18,2022-07-22,LQD,C,114.0,4,0.02,0.02,2.09,NO,0.02,0.01,0.02,0.01,0.02,0.02,2,1658116800000000000,4,111.66,111.05,111.67,110.97,111.67,113.63,114.24,114.24,0.02,0.1,0.03,0.02,0.02
O:LQD220729C00111000,2022-07-25,2022-07-29,LQD,C,111.0,5,0.52,0.52,-1.77,YES,0.52,0.46,0.52,0.46,0.52,0.52,1,1658721600000000000,4,112.84,112.67,113.0,112.4,113.0,114.61,115.08,115.08,0.02,,,0.52,0.46
O:LQD220729C00113000,2022-07-25,2022-07-29,LQD,C,113.0,105,0.15,0.14,-0.0,YES,0.13,0.12,0.12,0.1,0.15,0.12,6,1658721600000000000,4,112.84,112.67,113.0,112.4,113.0,114.61,115.08,115.08,0.02,0.03,0.54,0.13,0.13
O:LQD220729C00114000,2022-07-25,2022-07-29,LQD,C,114.0,1,0.08,0.08,0.88,NO,0.08,0.07,0.08,0.07,0.08,0.08,1,1658721600000000000,4,112.84,112.67,113.0,112.4,113.0,114.61,115.08,115.08,0.02,0.08,0.16,0.08,0.07
O:LQD220729C00127000,2022-07-25,2022-07-29,LQD,C,127.0,8,0.0,0.0,12.38,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1658721600000000000,4,112.84,112.67,113.0,112.4,113.0,114.61,115.08,115.08,0.02,0.41,0.0,0.0,0.0
O:LQD220729C00128000,2022-07-25,2022-07-29,LQD,C,128.0,37,0.0,0.0,13.27,NO,0.0,0.0,0.0,0.0,0.0,0.0,6,1658721600000000000,4,112.84,112.67,113.0,112.4,113.0,114.61,115.08,115.08,0.02,0.43,0.0,0.0,0.0
O:LQD220729C00129000,2022-07-25,2022-07-29,LQD,C,129.0,9,0.0,0.0,14.15,NO,0.0,0.0,0.0,0.0,0.0,0.0,2,1658721600000000000,4,112.84,112.67,113.0,112.4,113.0,114.61,115.08,115.08,0.02,0.46,0.0,0.0,0.0
O:LQD220729C00130000,2022-07-25,2022-07-29,LQD,C,130.0,54,0.0,0.0,15.04,NO,0.0,0.0,0.0,0.0,0.0,0.0,8,1658721600000000000,4,112.84,112.67,113.0,112.4,113.0,114.61,115.08,115.08,0.02,0.48,0.0,0.0,0.0
O:LQD220729C00135000,2022-07-25,2022-07-29,LQD,C,135.0,16,0.0,0.0,19.46,NO,0.0,0.0,0.0,0.0,0.0,0.0,3,1658721600000000000,4,112.84,112.67,113.0,112.4,113.0,114.61,115.08,115.08,0.02,0.6,0.0,0.0,0.0
O:LQD220729C00140000,2022-07-25,2022-07-29,LQD,C,140.0,4,0.0,0.0,23.89,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1658721600000000000,4,112.84,112.67,113.0,112.4,113.0,114.61,115.08,115.08,0.02,0.7,0.0,0.0,0.0
O:LQD220805C00113500,2022-08-01,2022-08-05,LQD,C,113.5,30,0.35,0.35,-1.23,YES,0.35,0.31,0.35,0.31,0.35,0.35,1,1659326400000000000,4,114.38,114.56,114.91,114.26,114.91,113.02,113.1,113.1,0.02,,,0.35,0.3
O:LQD220805C00114000,2022-08-01,2022-08-05,LQD,C,114.0,1,0.26,0.26,-0.79,YES,0.26,0.23,0.26,0.23,0.26,0.26,1,1659326400000000000,4,114.38,114.56,114.91,114.26,114.91,113.02,113.1,113.1,0.02,,,0.26,0.23
O:LQD220805C00114500,2022-08-01,2022-08-05,LQD,C,114.5,2,0.17,0.18,-0.36,YES,0.18,0.15,0.17,0.15,0.18,0.17,2,1659326400000000000,4,114.38,114.56,114.91,114.26,114.91,113.02,113.1,113.1,0.02,,,0.18,0.16
O:LQD220805C00115000,2022-08-01,2022-08-05,LQD,C,115.0,60,0.12,0.12,0.08,NO,0.12,0.11,0.12,0.11,0.12,0.12,1,1659326400000000000,4,114.38,114.56,114.91,114.26,114.91,113.02,113.1,113.1,0.02,0.03,0.43,0.12,0.1
O:LQD220805C00115500,2022-08-01,2022-08-05,LQD,C,115.5,1,0.07,0.07,0.51,NO,0.07,0.06,0.07,0.06,0.07,0.07,1,1659326400000000000,4,114.38,114.56,114.91,114.26,114.91,113.02,113.1,113.1,0.02,0.05,0.2,0.07,0.06
O:LQD220805C00116000,2022-08-01,2022-08-05,LQD,C,116.0,1,0.04,0.04,0.95,NO,0.04,0.03,0.04,0.03,0.04,0.04,1,1659326400000000000,4,114.38,114.56,114.91,114.26,114.91,113.02,113.1,113.1,0.02,0.07,0.1,0.04,0.03
O:LQD220805C00129000,2022-08-01,2022-08-05,LQD,C,129.0,16,0.01,0.0,12.26,NO,0.01,0.01,0.0,0.0,0.01,0.0,2,1659326400000000000,4,114.38,114.56,114.91,114.26,114.91,113.02,113.1,113.1,0.02,0.41,0.0,0.01,0.01
O:LQD220805C00130000,2022-08-01,2022-08-05,LQD,C,130.0,115,0.01,0.0,13.13,NO,0.01,0.01,0.0,0.0,0.01,0.0,12,1659326400000000000,4,114.38,114.56,114.91,114.26,114.91,113.02,113.1,113.1,0.02,0.44,0.0,0.01,0.01
O:LQD220812C00113000,2022-08-08,2022-08-12,LQD,C,113.0,1,0.26,0.26,-0.82,YES,0.26,0.23,0.26,0.23,0.26,0.26,1,1659931200000000000,4,113.58,113.47,113.94,113.41,113.94,114.24,114.26,114.26,0.02,,,0.26,0.23
O:LQD220812C00113500,2022-08-08,2022-08-12,LQD,C,113.5,48,0.18,0.18,-0.39,YES,0.2,0.17,0.18,0.15,0.22,0.18,6,1659931200000000000,4,113.58,113.47,113.94,113.41,113.94,114.24,114.26,114.26,0.02,,,0.2,0.19
O:LQD220812C00114500,2022-08-08,2022-08-12,LQD,C,114.5,21,0.08,0.08,0.49,NO,0.08,0.07,0.08,0.07,0.08,0.08,3,1659931200000000000,4,113.58,113.47,113.94,113.41,113.94,114.24,114.26,114.26,0.02,0.05,0.21,0.08,0.07
O:LQD220812C00115000,2022-08-08,2022-08-12,LQD,C,115.0,73,0.04,0.04,0.93,NO,0.05,0.04,0.04,0.04,0.05,0.04,4,1659931200000000000,4,113.58,113.47,113.94,113.41,113.94,114.24,114.26,114.26,0.02,0.07,0.11,0.05,0.04
O:LQD220812C00115500,2022-08-08,2022-08-12,LQD,C,115.5,2,0.03,0.03,1.37,NO,0.03,0.03,0.03,0.03,0.03,0.03,1,1659931200000000000,4,113.58,113.47,113.94,113.41,113.94,114.24,114.26,114.26,0.02,0.09,0.07,0.03,0.03
O:LQD220812C00117000,2022-08-08,2022-08-12,LQD,C,117.0,1,0.0,0.0,2.69,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1659931200000000000,4,113.58,113.47,113.94,113.41,113.94,114.24,114.26,114.26,0.02,0.1,0.01,0.0,0.0
O:LQD220812C00130000,2022-08-08,2022-08-12,LQD,C,130.0,8,0.0,0.0,14.1,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1659931200000000000,4,113.58,113.47,113.94,113.41,113.94,114.24,114.26,114.26,0.02,0.46,0.0,0.0,0.0
O:LQD220812C00131000,2022-08-08,2022-08-12,LQD,C,131.0,45,0.0,0.0,14.97,NO,0.0,0.0,0.0,0.0,0.0,0.0,4,1659931200000000000,4,113.58,113.47,113.94,113.41,113.94,114.24,114.26,114.26,0.02,0.48,0.0,0.0,0.0
O:LQD220812C00140000,2022-08-08,2022-08-12,LQD,C,140.0,8,0.0,0.0,22.87,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1659931200000000000,4,113.58,113.47,113.94,113.41,113.94,114.24,114.26,114.26,0.02,0.68,0.0,0.0,0.0
O:LQDA220819C00005000,2022-08-15,2022-08-19,LQDA,C,5.0,64,0.65,0.88,-95.64,YES,0.78,0.68,0.65,0.57,0.9,0.65,13,1660536000000000000,4,114.44,114.16,114.61,114.14,114.61,111.6,111.94,111.94,0.02,,,0.78,0.79
O:LQDA220819C00007500,2022-08-15,2022-08-19,LQDA,C,7.5,985,0.16,0.3,-93.46,YES,0.22,0.2,0.09,0.08,0.36,0.09,163,1660536000000000000,4,114.44,114.16,114.61,114.14,114.61,111.6,111.94,111.94,0.02,,,0.22,0.31
O:LQDA220819C00010000,2022-08-15,2022-08-19,LQDA,C,10.0,2178,0.05,0.06,-91.27,YES,0.06,0.05,0.02,0.02,0.09,0.02,315,1660536000000000000,4,114.44,114.16,114.61,114.14,114.61,111.6,111.94,111.94,0.02,,,0.06,0.08
O:LQDA220819C00012500,2022-08-15,2022-08-19,LQDA,C,12.5,1,0.06,0.06,-89.09,YES,0.06,0.05,0.06,0.05,0.06,0.06,1,1660536000000000000,4,114.44,114.16,114.61,114.14,114.61,111.6,111.94,111.94,0.02,,,0.06,0.05
O:LQDA220819C00015000,2022-08-15,2022-08-19,LQDA,C,15.0,204,0.01,0.01,-86.91,YES,0.01,0.01,0.01,0.01,0.01,0.01,34,1660536000000000000,4,114.44,114.16,114.61,114.14,114.61,111.6,111.94,111.94,0.02,,,0.01,0.01
O:LQDT220819C00020000,2022-08-15,2022-08-19,LQDT,C,20.0,13,0.09,0.08,-82.55,YES,0.08,0.07,0.08,0.07,0.09,0.08,2,1660536000000000000,4,114.44,114.16,114.61,114.14,114.61,111.6,111.94,111.94,0.02,,,0.08,0.08
