ticker,date_only,expiration_date,underlying_symbol,option_type,strike,volume,open_price,close_price,otm_pct,ITM,premium,premium_yield_pct,premium_low,premium_yield_pct_low,high_price,low_price,transactions,window_start,days_to_expiry,underlying_open,underlying_close,underlying_high,underlying_low,underlying_spot,underlying_close_at_expiry,underlying_high_at_expiry,underlying_spot_at_expiry,fedfunds_rate,implied_volatility,probability_itm,mid_price,high_yield_pct
O:COIN230512C00060000,2023-05-08,2023-05-12,COIN,C,60.0,6317,0.26,0.39,2.04,NO,0.33,0.55,0.17,0.29,0.48,0.17,1522,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.31,0.27,0.33,0.82
O:COIN230512C00061000,2023-05-08,2023-05-12,COIN,C,61.0,1033,0.2,0.3,3.74,NO,0.26,0.44,0.14,0.23,0.38,0.14,333,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.4,0.18,0.26,0.65
O:COIN230512C00062000,2023-05-08,2023-05-12,COIN,C,62.0,1070,0.16,0.24,5.44,NO,0.21,0.35,0.11,0.18,0.3,0.11,369,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.46,0.13,0.21,0.51
O:COIN230512C00063000,2023-05-08,2023-05-12,COIN,C,63.0,1236,0.14,0.17,7.14,NO,0.16,0.27,0.08,0.14,0.24,0.08,247,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.52,0.1,0.16,0.41
O:COIN230512C00064000,2023-05-08,2023-05-12,COIN,C,64.0,1011,0.09,0.14,8.84,NO,0.12,0.21,0.06,0.11,0.18,0.06,230,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.56,0.07,0.12,0.31
O:COIN230512C00065000,2023-05-08,2023-05-12,COIN,C,65.0,6189,0.08,0.1,10.54,NO,0.1,0.16,0.04,0.08,0.15,0.04,757,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.61,0.05,0.1,0.26
O:COIN230512C00066000,2023-05-08,2023-05-12,COIN,C,66.0,552,0.07,0.08,12.24,NO,0.08,0.13,0.04,0.07,0.12,0.04,128,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.65,0.04,0.08,0.2
O:COIN230512C00067000,2023-05-08,2023-05-12,COIN,C,67.0,335,0.04,0.06,13.95,NO,0.06,0.11,0.03,0.06,0.09,0.03,123,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.69,0.03,0.06,0.15
O:COIN230512C00068000,2023-05-08,2023-05-12,COIN,C,68.0,670,0.03,0.05,15.65,NO,0.05,0.08,0.02,0.04,0.07,0.02,181,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.72,0.02,0.05,0.12
O:COIN230512C00069000,2023-05-08,2023-05-12,COIN,C,69.0,603,0.03,0.04,17.35,NO,0.04,0.07,0.02,0.03,0.06,0.02,91,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.75,0.02,0.04,0.1
O:COIN230512C00070000,2023-05-08,2023-05-12,COIN,C,70.0,1151,0.02,0.03,19.05,NO,0.03,0.05,0.02,0.03,0.05,0.02,202,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.78,0.02,0.03,0.09
O:COIN230512C00071000,2023-05-08,2023-05-12,COIN,C,71.0,342,0.01,0.03,20.75,NO,0.03,0.04,0.01,0.02,0.04,0.01,77,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.81,0.01,0.03,0.07
O:COIN230512C00072000,2023-05-08,2023-05-12,COIN,C,72.0,466,0.02,0.02,22.45,NO,0.02,0.03,0.01,0.02,0.03,0.01,57,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.84,0.01,0.02,0.05
O:COIN230512C00073000,2023-05-08,2023-05-12,COIN,C,73.0,78,0.01,0.02,24.15,NO,0.02,0.03,0.01,0.02,0.02,0.01,25,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.87,0.01,0.02,0.03
O:COIN230512C00074000,2023-05-08,2023-05-12,COIN,C,74.0,85,0.01,0.02,25.85,NO,0.01,0.02,0.01,0.01,0.02,0.01,31,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.89,0.01,0.01,0.03
O:COIN230512C00075000,2023-05-08,2023-05-12,COIN,C,75.0,344,0.01,0.02,27.55,NO,0.01,0.02,0.01,0.01,0.02,0.01,137,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.94,0.01,0.01,0.03
O:COIN230512C00076000,2023-05-08,2023-05-12,COIN,C,76.0,323,0.01,0.01,29.25,NO,0.01,0.02,0.01,0.01,0.02,0.01,20,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.96,0.0,0.01,0.03
O:COIN230512C00077000,2023-05-08,2023-05-12,COIN,C,77.0,80,0.01,0.01,30.95,NO,0.01,0.02,0.01,0.01,0.01,0.01,11,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,0.99,0.0,0.01,0.02
O:COIN230512C00078000,2023-05-08,2023-05-12,COIN,C,78.0,6,0.01,0.01,32.65,NO,0.01,0.01,0.01,0.01,0.01,0.01,2,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.0,0.0,0.01,0.02
O:COIN230512C00079000,2023-05-08,2023-05-12,COIN,C,79.0,23,0.01,0.01,34.35,NO,0.01,0.01,0.0,0.01,0.01,0.0,6,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.04,0.0,0.01,0.02
O:COIN230512C00080000,2023-05-08,2023-05-12,COIN,C,80.0,451,0.01,0.01,36.05,NO,0.01,0.01,0.0,0.01,0.01,0.0,107,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.09,0.0,0.01,0.02
O:COIN230512C00081000,2023-05-08,2023-05-12,COIN,C,81.0,16,0.0,0.01,37.76,NO,0.0,0.01,0.0,0.0,0.01,0.0,5,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.07,0.0,0.0,0.02
O:COIN230512C00082000,2023-05-08,2023-05-12,COIN,C,82.0,9,0.01,0.0,39.46,NO,0.01,0.01,0.0,0.01,0.01,0.0,5,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.15,0.0,0.01,0.02
O:COIN230512C00083000,2023-05-08,2023-05-12,COIN,C,83.0,19,0.01,0.0,41.16,NO,0.0,0.01,0.0,0.0,0.01,0.0,5,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.15,0.0,0.0,0.02
O:COIN230512C00085000,2023-05-08,2023-05-12,COIN,C,85.0,56,0.0,0.01,44.56,NO,0.0,0.01,0.0,0.0,0.01,0.0,19,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.22,0.0,0.0,0.02
O:COIN230512C00090000,2023-05-08,2023-05-12,COIN,C,90.0,19,0.0,0.0,53.06,NO,0.0,0.01,0.0,0.0,0.0,0.0,12,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.35,0.0,0.0,0.0
O:COIN230512C00095000,2023-05-08,2023-05-12,COIN,C,95.0,3,0.0,0.0,61.56,NO,0.0,0.01,0.0,0.0,0.0,0.0,2,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.5,0.0,0.0,0.0
O:COIN230512C00100000,2023-05-08,2023-05-12,COIN,C,100.0,2,0.0,0.0,70.07,NO,0.0,0.0,0.0,0.0,0.0,0.0,2,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.59,0.0,0.0,0.0
O:COIN230512C00105000,2023-05-08,2023-05-12,COIN,C,105.0,10,0.0,0.0,78.57,NO,0.0,0.01,0.0,0.0,0.0,0.0,2,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.78,0.0,0.0,0.0
O:COIN230512C00110000,2023-05-08,2023-05-12,COIN,C,110.0,1,0.0,0.0,87.07,NO,0.0,0.0,0.0,0.0,0.0,0.0,1,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,1.85,0.0,0.0,0.0
O:COIN230512C00125000,2023-05-08,2023-05-12,COIN,C,125.0,4,0.0,0.0,112.59,NO,0.0,0.0,0.0,0.0,0.0,0.0,4,1683518400000000000,4,55.9,58.1,58.8,54.61,58.8,57.34,61.13,61.13,0.02,2.18,0.0,0.0,0.0
O:COIN230519C00010000,2023-05-15,2023-05-19,COIN,C,10.0,2,12.68,12.72,-83.69,YES,12.7,20.72,12.68,20.68,12.72,12.68,2,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,12.7,20.75
O:COIN230519C00035000,2023-05-15,2023-05-19,COIN,C,35.0,8,5.84,6.31,-42.9,YES,6.17,10.07,5.84,9.53,6.5,5.84,4,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,6.17,10.6
O:COIN230519C00038000,2023-05-15,2023-05-19,COIN,C,38.0,1,5.69,5.69,-38.01,YES,5.69,9.28,5.69,9.28,5.69,5.69,1,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,5.69,9.28
O:COIN230519C00038500,2023-05-15,2023-05-19,COIN,C,38.5,2,5.59,5.55,-37.19,YES,5.57,9.08,5.55,9.05,5.59,5.55,2,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,5.57,9.12
O:COIN230519C00040000,2023-05-15,2023-05-19,COIN,C,40.0,1,5.22,5.22,-34.75,YES,5.22,8.52,5.22,8.52,5.22,5.22,1,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,5.22,8.52
O:COIN230519C00041500,2023-05-15,2023-05-19,COIN,C,41.5,1,4.22,4.22,-32.3,YES,4.22,6.89,4.22,6.89,4.22,4.22,1,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,4.22,6.88
O:COIN230519C00044000,2023-05-15,2023-05-19,COIN,C,44.0,8,3.48,3.52,-28.22,YES,3.5,5.71,3.48,5.67,3.52,3.48,2,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,3.5,5.74
O:COIN230519C00045000,2023-05-15,2023-05-19,COIN,C,45.0,16,3.36,4.0,-26.59,YES,3.68,6.0,3.35,5.46,4.0,3.35,8,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,3.68,6.53
O:COIN230519C00047000,2023-05-15,2023-05-19,COIN,C,47.0,10,2.97,3.45,-23.33,YES,3.21,5.24,2.97,4.84,3.45,2.97,4,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,3.21,5.63
O:COIN230519C00048000,2023-05-15,2023-05-19,COIN,C,48.0,71,2.44,3.15,-21.7,YES,2.79,4.56,2.44,3.98,3.15,2.44,12,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,2.79,5.14
O:COIN230519C00049000,2023-05-15,2023-05-19,COIN,C,49.0,12,2.55,2.91,-20.07,YES,2.78,4.53,2.55,4.16,3.0,2.55,3,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,2.78,4.89
O:COIN230519C00049500,2023-05-15,2023-05-19,COIN,C,49.5,3,2.12,2.26,-19.25,YES,2.19,3.58,2.12,3.47,2.26,2.12,2,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,2.19,3.69
O:COIN230519C00050000,2023-05-15,2023-05-19,COIN,C,50.0,41,2.13,2.78,-18.43,YES,2.39,3.9,2.01,3.28,2.78,2.01,15,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,2.39,4.54
O:COIN230519C00051000,2023-05-15,2023-05-19,COIN,C,51.0,9,1.88,2.39,-16.8,YES,2.13,3.48,1.88,3.06,2.39,1.88,7,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,2.13,3.9
O:COIN230519C00052000,2023-05-15,2023-05-19,COIN,C,52.0,5,1.77,2.11,-15.17,YES,2.01,3.29,1.77,2.89,2.26,1.77,5,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,2.01,3.69
O:COIN230519C00053000,2023-05-15,2023-05-19,COIN,C,53.0,10,1.56,1.89,-13.54,YES,1.78,2.9,1.54,2.51,2.01,1.54,8,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,1.78,3.28
O:COIN230519C00054000,2023-05-15,2023-05-19,COIN,C,54.0,45,1.31,1.68,-11.91,YES,1.52,2.49,1.19,1.94,1.86,1.19,23,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,1.52,3.03
O:COIN230519C00055000,2023-05-15,2023-05-19,COIN,C,55.0,202,1.2,1.62,-10.28,YES,1.31,2.14,0.98,1.59,1.65,0.98,62,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,1.31,2.69
O:COIN230519C00056000,2023-05-15,2023-05-19,COIN,C,56.0,66,0.96,1.36,-8.65,YES,1.11,1.8,0.8,1.31,1.41,0.8,42,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,1.11,2.3
O:COIN230519C00057000,2023-05-15,2023-05-19,COIN,C,57.0,1879,0.82,1.23,-7.01,YES,0.95,1.56,0.66,1.07,1.25,0.66,266,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,0.95,2.04
O:COIN230519C00058000,2023-05-15,2023-05-19,COIN,C,58.0,1215,0.64,1.01,-5.38,YES,0.79,1.29,0.54,0.88,1.04,0.54,407,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,0.79,1.7
O:COIN230519C00059000,2023-05-15,2023-05-19,COIN,C,59.0,1159,0.59,0.86,-3.75,YES,0.66,1.07,0.44,0.71,0.88,0.44,467,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,0.66,1.44
O:COIN230519C00060000,2023-05-15,2023-05-19,COIN,C,60.0,6454,0.46,0.65,-2.12,YES,0.54,0.88,0.34,0.56,0.74,0.34,1796,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,,,0.54,1.21
O:COIN230519C00061000,2023-05-15,2023-05-19,COIN,C,61.0,2146,0.37,0.52,-0.49,YES,0.43,0.7,0.26,0.43,0.6,0.26,678,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.09,0.7,0.43,0.98
O:COIN230519C00062000,2023-05-15,2023-05-19,COIN,C,62.0,1856,0.31,0.42,1.14,NO,0.34,0.55,0.21,0.34,0.47,0.21,620,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.24,0.33,0.34,0.77
O:COIN230519C00063000,2023-05-15,2023-05-19,COIN,C,63.0,1034,0.25,0.31,2.77,NO,0.26,0.43,0.16,0.27,0.36,0.16,435,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.33,0.21,0.26,0.59
O:COIN230519C00064000,2023-05-15,2023-05-19,COIN,C,64.0,1726,0.18,0.24,4.4,NO,0.2,0.33,0.12,0.2,0.28,0.12,409,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.4,0.15,0.2,0.46
O:COIN230519C00065000,2023-05-15,2023-05-19,COIN,C,65.0,4250,0.15,0.18,6.04,NO,0.16,0.26,0.09,0.15,0.22,0.09,1282,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.45,0.1,0.16,0.36
O:COIN230519C00066000,2023-05-15,2023-05-19,COIN,C,66.0,1626,0.13,0.14,7.67,NO,0.12,0.2,0.08,0.12,0.17,0.08,288,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.5,0.08,0.12,0.28
O:COIN230519C00067000,2023-05-15,2023-05-19,COIN,C,67.0,2627,0.09,0.1,9.3,NO,0.09,0.15,0.06,0.09,0.12,0.06,275,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.54,0.05,0.09,0.2
O:COIN230519C00068000,2023-05-15,2023-05-19,COIN,C,68.0,1845,0.07,0.08,10.93,NO,0.07,0.11,0.04,0.07,0.1,0.04,186,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.58,0.04,0.07,0.16
O:COIN230519C00069000,2023-05-15,2023-05-19,COIN,C,69.0,716,0.04,0.06,12.56,NO,0.05,0.09,0.03,0.05,0.07,0.03,97,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.61,0.03,0.05,0.11
O:COIN230519C00070000,2023-05-15,2023-05-19,COIN,C,70.0,2789,0.04,0.04,14.19,NO,0.04,0.07,0.02,0.04,0.06,0.02,453,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.64,0.02,0.04,0.1
O:COIN230519C00071000,2023-05-15,2023-05-19,COIN,C,71.0,162,0.03,0.04,15.82,NO,0.03,0.05,0.02,0.03,0.04,0.02,45,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.67,0.02,0.03,0.07
O:COIN230519C00072000,2023-05-15,2023-05-19,COIN,C,72.0,719,0.02,0.03,17.46,NO,0.02,0.04,0.02,0.02,0.03,0.02,102,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.7,0.01,0.02,0.05
O:COIN230519C00073000,2023-05-15,2023-05-19,COIN,C,73.0,327,0.02,0.02,19.09,NO,0.02,0.03,0.01,0.02,0.02,0.01,40,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.71,0.01,0.02,0.03
O:COIN230519C00074000,2023-05-15,2023-05-19,COIN,C,74.0,135,0.02,0.02,20.72,NO,0.01,0.02,0.01,0.01,0.02,0.01,29,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.74,0.01,0.01,0.03
O:COIN230519C00075000,2023-05-15,2023-05-19,COIN,C,75.0,1319,0.02,0.01,22.35,NO,0.01,0.02,0.01,0.01,0.02,0.01,103,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.78,0.01,0.01,0.03
O:COIN230519C00076000,2023-05-15,2023-05-19,COIN,C,76.0,570,0.01,0.01,23.98,NO,0.01,0.02,0.0,0.01,0.02,0.0,39,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.81,0.0,0.01,0.03
O:COIN230519C00077000,2023-05-15,2023-05-19,COIN,C,77.0,652,0.01,0.01,25.61,NO,0.01,0.01,0.0,0.01,0.01,0.0,75,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.84,0.0,0.01,0.02
O:COIN230519C00078000,2023-05-15,2023-05-19,COIN,C,78.0,24,0.0,0.01,27.24,NO,0.01,0.01,0.0,0.01,0.01,0.0,14,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.85,0.0,0.01,0.02
O:COIN230519C00079000,2023-05-15,2023-05-19,COIN,C,79.0,89,0.0,0.0,28.87,NO,0.01,0.01,0.0,0.01,0.01,0.0,10,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.9,0.0,0.01,0.02
O:COIN230519C00080000,2023-05-15,2023-05-19,COIN,C,80.0,75,0.0,0.0,30.51,NO,0.0,0.01,0.0,0.0,0.01,0.0,24,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.91,0.0,0.0,0.02
O:COIN230519C00081000,2023-05-15,2023-05-19,COIN,C,81.0,13,0.0,0.0,32.14,NO,0.0,0.01,0.0,0.0,0.01,0.0,7,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.94,0.0,0.0,0.02
O:COIN230519C00082000,2023-05-15,2023-05-19,COIN,C,82.0,5,0.0,0.01,33.77,NO,0.0,0.01,0.0,0.0,0.01,0.0,3,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,0.98,0.0,0.0,0.02
O:COIN230519C00083000,2023-05-15,2023-05-19,COIN,C,83.0,17,0.0,0.01,35.4,NO,0.0,0.01,0.0,0.0,0.01,0.0,5,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,1.02,0.0,0.0,0.02
O:COIN230519C00085000,2023-05-15,2023-05-19,COIN,C,85.0,61,0.0,0.01,38.66,NO,0.0,0.01,0.0,0.0,0.01,0.0,17,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,1.09,0.0,0.0,0.02
O:COIN230519C00090000,2023-05-15,2023-05-19,COIN,C,90.0,27,0.0,0.01,46.82,NO,0.0,0.01,0.0,0.0,0.01,0.0,14,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,1.26,0.0,0.0,0.02
O:COIN230519C00095000,2023-05-15,2023-05-19,COIN,C,95.0,32,0.0,0.0,54.98,NO,0.0,0.01,0.0,0.0,0.01,0.0,6,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,1.41,0.0,0.0,0.02
O:COIN230519C00100000,2023-05-15,2023-05-19,COIN,C,100.0,4,0.0,0.0,63.13,NO,0.0,0.0,0.0,0.0,0.0,0.0,2,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,1.47,0.0,0.0,0.0
O:COIN230519C00110000,2023-05-15,2023-05-19,COIN,C,110.0,5,0.0,0.0,79.45,NO,0.0,0.0,0.0,0.0,0.0,0.0,3,1684123200000000000,4,58.4,60.77,61.3,57.2,61.3,56.78,61.47,61.47,0.02,1.73,0.0,0.0,0.0
O:COIN230526C00035000,2023-05-22,2023-05-26,COIN,C,35.0,2,5.92,6.28,-42.72,YES,6.1,9.98,5.92,9.7,6.28,5.92,2,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,6.1,10.28
O:COIN230526C00038000,2023-05-22,2023-05-26,COIN,C,38.0,1,5.45,5.45,-37.81,YES,5.45,8.92,5.45,8.92,5.45,5.45,1,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,5.45,8.92
O:COIN230526C00038500,2023-05-22,2023-05-26,COIN,C,38.5,1,5.4,5.4,-36.99,YES,5.4,8.84,5.4,8.84,5.4,5.4,1,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,5.4,8.84
O:COIN230526C00039000,2023-05-22,2023-05-26,COIN,C,39.0,2,4.96,5.28,-36.17,YES,5.12,8.38,4.96,8.12,5.28,4.96,2,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,5.12,8.64
O:COIN230526C00039500,2023-05-22,2023-05-26,COIN,C,39.5,1,5.08,5.08,-35.35,YES,5.08,8.31,5.08,8.31,5.08,5.08,1,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,5.08,8.31
O:COIN230526C00040000,2023-05-22,2023-05-26,COIN,C,40.0,1,5.03,5.03,-34.53,YES,5.03,8.22,5.03,8.22,5.03,5.03,1,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,5.03,8.23
O:COIN230526C00040500,2023-05-22,2023-05-26,COIN,C,40.5,1,4.86,4.86,-33.72,YES,4.86,7.96,4.86,7.96,4.86,4.86,1,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,4.86,7.95
O:COIN230526C00041000,2023-05-22,2023-05-26,COIN,C,41.0,3,4.84,4.82,-32.9,YES,4.83,7.91,4.82,7.9,4.84,4.82,3,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,4.83,7.92
O:COIN230526C00041500,2023-05-22,2023-05-26,COIN,C,41.5,2,4.61,4.65,-32.08,YES,4.63,7.58,4.61,7.55,4.65,4.61,2,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,4.63,7.61
O:COIN230526C00042000,2023-05-22,2023-05-26,COIN,C,42.0,8,4.59,4.59,-31.26,YES,4.59,7.51,4.59,7.51,4.59,4.59,4,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,4.59,7.51
O:COIN230526C00043000,2023-05-22,2023-05-26,COIN,C,43.0,2,4.18,4.29,-29.62,YES,4.23,6.93,4.18,6.83,4.29,4.18,2,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,4.23,7.02
O:COIN230526C00044000,2023-05-22,2023-05-26,COIN,C,44.0,5,4.04,4.19,-27.99,YES,4.11,6.73,4.04,6.61,4.19,4.04,4,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,4.11,6.86
O:COIN230526C00044500,2023-05-22,2023-05-26,COIN,C,44.5,1,3.66,3.66,-27.17,YES,3.66,5.99,3.66,5.99,3.66,3.66,1,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,3.66,5.99
O:COIN230526C00045000,2023-05-22,2023-05-26,COIN,C,45.0,13,3.38,3.72,-26.35,YES,3.55,5.82,3.38,5.54,3.72,3.38,3,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,3.55,6.09
O:COIN230526C00045500,2023-05-22,2023-05-26,COIN,C,45.5,4,3.68,3.68,-25.53,YES,3.68,6.01,3.68,6.01,3.68,3.68,3,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,3.68,6.02
O:COIN230526C00046000,2023-05-22,2023-05-26,COIN,C,46.0,1,3.06,3.06,-24.71,YES,3.06,5.01,3.06,5.01,3.06,3.06,1,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,3.06,5.01
O:COIN230526C00047000,2023-05-22,2023-05-26,COIN,C,47.0,12,2.42,3.39,-23.08,YES,2.91,4.76,2.42,3.97,3.39,2.42,6,1684728000000000000,4,56.89,61.07,61.1,55.9,61.1,56.92,58.91,58.91,0.02,,,2.91,5.55
