entry_date,expiration_date,otm_range,otm_pct,strike,entry_underlying,expiration_underlying,premium_yield_close,premium_yield_low,pnl_per_contract,pnl_per_contract_low,assigned,volume
2019-11-19,2019-12-20,35.0%-40.0%,36.46,3275.0,23.9993,27.5333,1.36,1.36,32.63,32.63,False,1
2019-11-19,2019-12-20,35.0%-40.0%,37.5,3300.0,23.9993,27.5333,1.47,1.15,35.28,27.49,False,353
2019-11-19,2019-12-20,35.0%-40.0%,39.59,3350.0,23.9993,27.5333,1.31,0.96,31.5,23.05,False,82
2019-11-20,2019-12-20,10.0%-15.0%,10.05,2650.0,24.08,27.5333,3.59,3.59,328.34000000000015,328.34000000000015,True,1
2019-11-20,2019-12-20,10.0%-15.0%,12.13,2700.0,24.08,27.5333,3.43,3.43,374.6200000000002,374.6200000000002,True,14
2019-11-20,2019-12-20,10.0%-15.0%,14.2,2750.0,24.08,27.5333,3.26,3.25,420.4200000000002,420.1600000000002,True,8
2019-11-20,2019-12-20,15.0%-20.0%,16.28,2800.0,24.08,27.5333,3.09,3.09,74.48,74.45,False,10
2019-11-20,2019-12-20,15.0%-20.0%,18.36,2850.0,24.08,27.5333,2.82,2.82,67.95,67.95,False,1
2019-11-20,2019-12-20,20.0%-25.0%,20.43,2900.0,24.08,27.5333,2.61,2.61,62.9,62.9,False,26
2019-11-20,2019-12-20,20.0%-25.0%,22.51,2950.0,24.08,27.5333,2.35,2.35,56.63,56.63,False,14
2019-11-20,2019-12-20,20.0%-25.0%,24.58,3000.0,24.08,27.5333,2.24,2.19,53.92,52.75,False,787
2019-11-20,2019-12-20,25.0%-30.0%,26.66,3050.0,24.08,27.5333,2.05,1.97,49.41,47.55,False,14
2019-11-20,2019-12-20,25.0%-30.0%,28.74,3100.0,24.08,27.5333,1.87,1.87,45.0,45.0,False,61
2019-11-20,2019-12-20,30.0%-35.0%,30.81,3150.0,24.08,27.5333,1.65,1.65,39.65,39.65,False,24
2019-11-20,2019-12-20,30.0%-35.0%,32.89,3200.0,24.08,27.5333,1.5,1.46,36.0,35.2,False,91
2019-11-20,2019-12-20,30.0%-35.0%,34.97,3250.0,24.08,27.5333,1.37,1.36,32.98,32.71,False,13
2019-11-20,2019-12-20,35.0%-40.0%,37.04,3300.0,24.08,27.5333,1.22,1.16,29.359999999999996,27.839999999999996,False,43
2019-11-20,2019-12-20,35.0%-40.0%,38.08,3325.0,24.08,27.5333,1.14,1.14,27.399999999999995,27.399999999999995,False,1
2019-11-20,2019-12-20,35.0%-40.0%,39.12,3350.0,24.08,27.5333,1.04,1.02,25.15,24.45,False,54
2019-11-21,2019-12-20,10.0%-15.0%,10.16,2650.0,24.056,27.5333,3.89,3.89,337.96999999999986,337.96999999999986,True,1
2019-11-21,2019-12-20,10.0%-15.0%,12.24,2700.0,24.056,27.5333,3.53,3.53,379.27999999999986,379.27999999999986,True,7
2019-11-21,2019-12-20,10.0%-15.0%,14.32,2750.0,24.056,27.5333,3.44,3.34,427.19999999999993,424.7699999999999,True,3
2019-11-21,2019-12-20,15.0%-20.0%,16.4,2800.0,24.056,27.5333,3.2,3.2,77.0,77.0,False,4
2019-11-21,2019-12-20,15.0%-20.0%,18.47,2850.0,24.056,27.5333,2.96,2.96,71.2,71.2,False,4
2019-11-21,2019-12-20,20.0%-25.0%,22.63,2950.0,24.056,27.5333,2.56,2.56,61.64999999999999,61.64999999999999,False,54
2019-11-21,2019-12-20,20.0%-25.0%,24.71,3000.0,24.056,27.5333,2.34,2.33,56.3,56.00000000000001,False,101
2019-11-21,2019-12-20,25.0%-30.0%,26.79,3050.0,24.056,27.5333,2.16,2.15,51.85999999999999,51.83,False,8
2019-11-21,2019-12-20,25.0%-30.0%,28.87,3100.0,24.056,27.5333,2.04,2.04,49.1,49.1,False,23
2019-11-21,2019-12-20,30.0%-35.0%,30.94,3150.0,24.056,27.5333,1.84,1.84,44.35,44.35,False,11
2019-11-21,2019-12-20,30.0%-35.0%,33.02,3200.0,24.056,27.5333,1.62,1.62,38.93,38.93,False,62
2019-11-21,2019-12-20,35.0%-40.0%,35.1,3250.0,24.056,27.5333,1.44,1.43,34.65,34.5,False,19
2019-11-21,2019-12-20,35.0%-40.0%,37.18,3300.0,24.056,27.5333,1.34,1.34,32.3,32.3,False,59
2019-11-21,2019-12-20,35.0%-40.0%,38.22,3325.0,24.056,27.5333,1.34,1.34,32.35,32.35,False,10
2019-11-21,2019-12-20,35.0%-40.0%,39.26,3350.0,24.056,27.5333,1.15,1.15,27.55,27.55,False,39
2019-11-22,2019-12-20,10.0%-15.0%,12.17,2550.0,22.7333,27.5333,3.46,3.36,355.37,353.07000000000005,True,26
2019-11-22,2019-12-20,10.0%-15.0%,14.37,2600.0,22.7333,27.5333,3.29,3.16,401.39000000000004,398.47,True,30
2019-11-22,2019-12-20,15.0%-20.0%,16.57,2650.0,22.7333,27.5333,3.02,2.95,445.42,443.67,True,43
2019-11-22,2019-12-20,15.0%-20.0%,18.77,2700.0,22.7333,27.5333,2.85,2.75,491.53000000000003,489.14,True,7
2019-11-22,2019-12-20,20.0%-25.0%,20.97,2750.0,22.7333,27.5333,2.6,2.5,535.88,533.52,True,28
2019-11-22,2019-12-20,20.0%-25.0%,23.17,2800.0,22.7333,27.5333,2.4,2.3,54.50000000000001,52.290000000000006,False,113
2019-11-22,2019-12-20,25.0%-30.0%,25.37,2850.0,22.7333,27.5333,2.19,2.09,49.77,47.4,False,96
2019-11-22,2019-12-20,25.0%-30.0%,27.57,2900.0,22.7333,27.5333,2.0,1.89,45.45,43.05,False,42
2019-11-22,2019-12-20,25.0%-30.0%,29.77,2950.0,22.7333,27.5333,1.84,1.71,41.92,38.98,False,28
2019-11-22,2019-12-20,30.0%-35.0%,31.97,3000.0,22.7333,27.5333,1.61,1.52,36.67,34.5,False,183
2019-11-22,2019-12-20,30.0%-35.0%,34.16,3050.0,22.7333,27.5333,1.43,1.36,32.6,30.9,False,53
2019-11-22,2019-12-20,35.0%-40.0%,36.36,3100.0,22.7333,27.5333,1.25,1.17,28.499999999999996,26.55,False,69
2019-11-22,2019-12-20,35.0%-40.0%,38.56,3150.0,22.7333,27.5333,1.12,1.02,25.4,23.3,False,62
